city,country,latitude,longitude,name,postalCode,province
Brandon,US,27.9376,-82.2687,Moe's Southwest Grill,33511,FL
Orlando,US,28.59695,-81.223314,Chick-Fil-A,32817,FL
Saint Augustine,US,29.892164,-81.316265,ChickfilA,32084,FL
Grenada,US,33.783438000000004,-89.834295,Taco Bell,38901,MS
Greenacres,US,47.662074,-117.15342700000001,Cozy Coffee Bistro,99016,WA
San Francisco,US,37.807789,-122.415924,Jack in the Box,94133,CA
Quinlan,US,32.903594,-96.050926,SUBWAY,75474,TX
Florence,US,34.830861,-87.626521,Captain Ds,35630,AL
Colorado Springs,US,38.84534,-104.70158,Domino's Pizza,80915,CO
Limon,US,39.26944,-103.7101,Taco Bell,80828,CO
La Junta,US,37.98741,-103.55184,Sonic Drive-In,81050,CO
Pueblo,US,38.29804,-104.60838000000001,Domino's Pizza,81008,CO
Greeley,US,40.42328,-104.71866999999999,Taco John's,80634,CO
Denver,US,39.749107,-104.99458999999999,Baba Pop's Kitchen,80202,CO
Denver,US,39.747209999999995,-105.05476000000002,Subway,80214,CO
Colorado Springs,US,38.87384,-104.8166,Taco Bell,80907,CO
Colorado Springs,US,38.885999999999996,-104.71755,Chick-Fil-A,80922,CO
Jacksonville,US,34.884653,-92.112551,McDonalds,72076,AR
Caldwell,US,43.662234999999995,-116.66344,Burger King,83605,ID
Roanoke Rapids,US,36.427636,-77.633986,McDonalds,27870,NC
Long Prairie,US,45.97157,-94.86608199999999,Burger King,56347,MN
Sherwood,US,45.367652,-122.83898799999999,Panda Express,97140,OR
Abingdon,US,39.462716,-76.31498,Subway,21009,MD
Fairfield,US,38.37957,-88.37697,McDonalds,62837,IL
Erie,US,42.100509,-80.106735,SUBWAY,16508,PA
Westbury,US,40.751598,-73.569099,KFC,11590,NY
Jericho,US,40.78503,-73.54647,Nathans Famous,11753,NY
Charleston,US,38.481018,-81.669309,Taco Bell,25312,WV
Cape Girardeau,US,37.302582,-89.583433,McDonalds,63701,MO
Seattle,US,47.545654,-122.328391,Burger King,98108,WA
Las Vegas,US,36.132979,-115.319464,Port of Subs,89135,NV
Corbin,US,36.969102,-84.087582,Burger King,40701,KY
Buffalo,US,42.960316,-78.86975,Dominos Pizza,14217,NY
Brooklet,US,32.253407,-81.710285,Huddle House,30415,GA
Pomona,US,34.059409,-117.760327,SUBWAY,91768,CA
Hyattsville,US,38.955764,-76.939915,Chipotle Mexican Grill,20781,MD
Denver,US,39.89213,-104.97782,Dairy Queen,80233,CO
Andalusia,US,31.3156,-86.4637,Church's Chicken,36420,AL
Prattville,US,32.459682,-86.456438,Hardee's,36067,AL
Jacksonville,US,33.81151,-85.76080999999999,Cook Out,36265,AL
Welch,US,37.429248,-81.555879,KFC,24801,WV
Saint Pauls,US,34.806931,-78.97382900000001,Quiznos,28384,NC
Oklahoma City,US,35.555559,-97.643854,Taco Bell,73132,OK
Greenville,US,34.842504,-82.36103100000001,KFC,29607,SC
Hebron,US,39.94595,-82.53639,Dairy Queen,43025,OH
Huntington Park,US,33.974403,-118.22328600000002,Yoshinoya,90255,CA
Havelock,US,34.914018,-76.937127,Subway,28532,NC
Rockmart,US,33.892174,-85.000773,Sonic DriveIn,30153,GA
Greensboro,US,36.073131,-79.77602900000001,Blimpie,27411,NC
Eldridge,US,41.654297,-90.575452,McDonalds,52748,IA
Wausau,US,44.959441999999996,-89.656873,Toppers Pizza,54401,WI
Eugene,US,44.0477,-123.0983,Albee's NY Gyros,97401,OR
Fairfield,US,33.4662,-86.9084,Captain D's Seafood,35064,AL
Houston,US,29.851936,-95.508702,McDonalds,77040,TX
Tampa,US,27.99711,-82.5709,SUBWAY,33615,FL
Mesa,US,33.43578,-111.81528700000001,Little Caesars Pizza,85203,AZ
Martinsburg,US,39.544391999999995,-77.90871,McDonalds,25404,WV
Portland,US,45.405038,-122.623103,Taco Bell,97267,OR
Wheelersburg,US,38.717384,-82.85699699999999,McDonalds,45694,OH
Miami,US,25.807867,-80.290626,Pizza Hut,33166,FL
Dacula,US,34.071771000000005,-83.912816,Wendys,30019,GA
Halifax,US,40.454726,-76.925668,SUBWAY,17032,PA
West Palm Beach,US,26.790986,-80.054711,McDonalds,33404,FL
Renton,US,47.476954,-122.21593700000001,Jack in the Box,98057,WA
Florence,US,34.186904,-79.808624,McDonalds,29501,SC
Mesa,US,33.393846999999994,-111.599851,Wendys,85209,AZ
Wadsworth,US,41.048958,-81.73006,Pizza Hut,44281,OH
Wickenburg,US,34.002741,-112.772649,Dairy Queen,85390,AZ
Portland,US,45.533099,-122.62637,Dominos Pizza,97232,OR
Cleveland,US,41.50222,-81.53592900000001,Arbys,44121,OH
Heath,US,40.037793,-82.429048,Wendys,43056,OH
Philadelphia,US,40.047869,-75.059425,Wendys,19149,PA
Avondale,US,33.456364,-112.27362099999999,Wendys,85323,AZ
Goodlettsville,US,36.330923,-86.697517,Firehouse Subs,37072,TN
Fortville,US,39.929643,-85.850639,Dairy Queen,46040,IN
Vancouver,US,45.617345,-122.591275,Dairy Queen,98664,WA
Columbia,US,34.012584000000004,-81.040026,Subway,29201,SC
Edinburg,US,26.287321000000002,-98.164583,Burger King,78539,TX
Macon,US,32.806036999999996,-83.56783399999999,McDonalds,31217,GA
Edinburg,US,26.301965000000003,-98.181436,McDonalds,78539,TX
Blacksburg,US,37.233602000000005,-80.432252,Firehouse Subs,24060,VA
Cleveland,US,41.383139,-81.739438,Dairy Queen,44129,OH
Canal Winchester,US,39.911846000000004,-82.82353499999999,Tim Hortons,43110,OH
Middlebury,US,41.683805,-85.701112,Dairy Queen,46540,IN
Fort Lauderdale,US,26.189534,-80.123036,Boston Market,33334,FL
Johnstown,US,40.152515,-82.686574,SUBWAY,43031,OH
Hereford,US,34.828387,-102.40598100000001,SONIC Drive In,79045,TX
Headland,US,31.354892,-85.327907,Pizza Hut,36345,AL
Dallas,US,32.865349,-96.86404300000001,McDonalds,75220,TX
Battle Creek,US,42.261596000000004,-85.17862099999999,McDonalds,49014,MI
Charlotte,US,35.244064,-80.891993,Pizza Hut,28208,NC
Palm City,US,27.171115000000004,-80.292702,Panera Bread,34990,FL
Preston,US,47.526203,-121.93687800000001,SUBWAY,98050,WA
Bronx,US,40.820322999999995,-73.912963,SUBWAY,10455,NY
Syracuse,US,41.089512,-112.06688700000001,Carls Jr Green Burrito,84075,UT
Charleston,US,32.907693,-80.021842,Nicks Gyros and Phillys,29406,SC
Owasso,US,36.290717,-95.840655,Freddys Frozen Custard Steakburgers,74055,OK
Columbus,US,40.019649,-82.866786,Chipotle Mexican Grill,43230,OH
Ballston Spa,US,43.007114,-73.849784,Dominos Pizza,12020,NY
Apex,US,35.714836,-78.842788,McDonalds,27502,NC
Fort Myers,US,26.559155,-81.871189,Pollo Tropical,33907,FL
Blakely,US,31.372028000000004,-84.952281,Dairy Queen,39823,GA
Seattle,US,47.452659999999995,-122.261402,Jimmy Johns,98188,WA
Pasadena,US,29.650066,-95.169651,Whataburger,77505,TX
Beardstown,US,40.019154,-90.425983,Dairy Queen,62618,IL
Dripping Springs,US,30.192027000000003,-98.084026,McDonalds,78620,TX
Valparaiso,US,41.468061999999996,-87.027582,Panera Bread,46383,IN
Alhambra,US,34.078407,-118.112872,Subway,91801,CA
Lexington,US,38.031504999999996,-84.52051,Jimmy Johns,40504,KY
Lake Bluff,US,42.304503000000004,-87.876257,Subway,60044,IL
Elgin,US,42.026508,-88.339471,Steak n Shake,60123,IL
Spring,US,30.048633000000002,-95.47285,SONIC Drive In,77388,TX
Fayetteville,US,35.125485999999995,-78.88001899999999,Pizza Hut,28311,NC
Dumfries,US,38.597072999999995,-77.33300899999999,Five Guys,22026,VA
Pullman,US,46.7392,-117.172853,The Emerald,99163,WA
Chesapeake,US,36.769649,-76.230672,Jimmy Johns,23320,VA
New Orleans,US,29.947796999999998,-90.06795600000001,Subway,70130,LA
Goleta,US,34.413237,-119.855291,SUBWAY,93117,CA
Lafayette,US,30.230787,-92.06311600000001,SONIC Drive In,70506,LA
La Plata,US,38.536745,-76.98441,McDonalds,20646,MD
Brownsburg,US,39.858076000000004,-86.393408,Bob Evans Restaurant,46112,IN
Nashville,US,36.130688,-86.802258,Browns Diner,37212,TN
Indianapolis,US,39.823442,-86.236869,McDonalds,46254,IN
Cary,US,35.759957,-78.742352,ChickfilA,27518,NC
Los Angeles,US,34.02748,-118.42929199999999,Baja Buds,90064,CA
Fort Lauderdale,US,26.094834,-80.368894,Wendys,33326,FL
San Mateo,US,37.541871,-122.30201299999999,Burger King,94403,CA
Oakland,US,37.795922999999995,-122.278181,Subway Sandwiches,94607,CA
Virginia Beach,US,36.837937,-76.179748,Burger King,23462,VA
Houston,US,29.793859,-95.341965,Popeyes Louisiana Kitchen,77026,TX
Cleveland,US,41.483478999999996,-81.702325,Pizza Hut,44113,OH
Asheville,US,35.500171,-82.521266,KFC,28803,NC
Fayetteville,US,35.063139,-79.014946,KFC,28314,NC
New Orleans,US,30.036123999999997,-89.974762,Popeyes,70127,LA
San Juan,US,26.200247,-98.166002,SUBWAY,78589,TX
Elkton,US,39.600175,-75.826483,SONIC Drive In,21921,MD
New Albany,US,38.350043,-85.797117,Subway,47150,IN
Perrysburg,US,41.548495,-83.60068000000001,Chipotle Mexican Grill,43551,OH
Medina,US,41.152853,-81.864511,DQ Grill Chill Orange Julius,44256,OH
Anderson,US,40.431540000000005,-122.28863,Subway,96007,CA
Daly City,US,37.7007,-122.48435,Wingstop Restaurant,94015,CA
North Hollywood,US,34.1908,-118.38828000000001,Carl's Jr.,91606,CA
Rancho Cordova,US,38.5837,-121.28527,Subway,95670,CA
San Ysidro,US,32.557590000000005,-117.05825,McDonald's,92173,CA
San Francisco,US,37.760220000000004,-122.43486000000001,Hamburger Mary's,94114,CA
Sunland,US,34.259674,-118.31233999999999,Panda Express,91040,CA
Sunnyvale,US,37.39545,-122.02938,Burger King,94085,CA
Burbank,US,34.18976,-118.32032,Original Tommy's Hamburgers,91504,CA
Pleasanton,US,37.70047,-121.8843,McDonald's,94588,CA
Santa Cruz,US,36.96915,-122.03792,Sabieng Thai Cuisine,95060,CA
San Mateo,US,37.56524,-122.32223,El Pollo Loco,94401,CA
San Francisco,US,37.79119,-122.40399,Super Duper Burgers,94108,CA
Novato,US,38.09904,-122.57131000000001,Stefano's Pizzeria,94947,CA
Rowland Heights,US,33.99473,-117.93118,Jimmy John's,91748,CA
Irvine,US,33.65076,-117.83831,Jimmy John's,92612,CA
Lomita,US,33.789463,-118.31016000000001,BLIMPIE,90717,CA
Lodi,US,38.13903,-121.28871000000001,Fosters Freeze,95242,CA
Irvine,US,33.685559999999995,-117.85696999999999,McDonald's,92614,CA
Chillicothe,US,39.338,-82.95100000000001,SUBWAY,45601,OH
Cleveland,US,41.5208,-81.5362,KFC,44121,OH
Buffalo,US,44.35423,-106.697465,Taco Johns,82834,WY
Jean,US,35.61002,-115.3922,Qdoba Mexican Eats,89019,NV
Georgetown,US,38.2313,-84.5357,SUBWAY,40324,KY
Portsmouth,US,38.7491,-82.9918,Pizza Hut,45662,OH
Zanesville,US,39.9485,-82.0009,Oriental Super Buffet,43701-3777,OH
Maysville,US,38.6283,-83.7925,Burger King,41056,KY
Dalton,US,40.7955,-81.6926,Wendy's,44618,OH
Moundsville,US,39.9315,-80.7526,Pizza Hut,26041,WV
Moundsville,US,39.9289,-80.7511,KFC,26041,WV
Bridgeport,US,40.0714,-80.7516,Pizza Hut,43912,OH
Ashtabula,US,41.8775,-80.7556,KFC,44004,OH
Jefferson,US,41.7417,-80.7701,Subway,44047,OH
Marion,US,40.5809,-83.0787,KFC,43302,OH
Cambridge,US,40.0121,-81.5852,Pizza Hut,43725,OH
Weirton,US,40.3934,-80.593,KFC,26062,WV
Springfield,US,39.9512,-83.83,Pizza Hut,45504,OH
Springfield,US,39.9644,-83.7858,Pizza Hut,45503,OH
Springfield,US,39.9655,-83.7848,McDonald's,45503,OH
Springfield,US,39.9515,-83.8295,Panera Bread,45504,OH
Holland,US,41.6128,-83.7041,Dairy Queen,43528,OH
Hewlett,US,40.6442,-73.7043,Burger King,11557,NY
Grand Island,US,43.0076,-78.9505,Burger King,14072,NY
Lake Placid,US,44.2937,-73.9953,McDonald's,12946,NY
Jericho,US,40.7787,-73.5639,Burger King,11753,NY
Mastic,US,40.8045,-72.8522,Domino's Pizza,11950,NY
Bay Shore,US,40.7261,-73.238,Burger King,11706,NY
Bohemia,US,40.765,-73.0911,Panera Bread,11716,NY
Watertown,US,43.977,-75.9346,KFC,13601,NY
Waterloo,US,42.9671,-76.8471,Moe's Southwest Grill,13165,NY
Ogdensburg,US,44.6959,-75.4911,Dixie Lee Fried Chicken,13669,NY
Whiteville,US,34.3386,-78.7076,Wendy's,28472,NC
West Jefferson,US,36.3822,-81.4877,McDonald's,28694,NC
Williamston,US,35.8352,-77.0658,KFC,27892,NC
Beulaville,US,34.9276,-77.7717,Bojangles' Famous Chicken 'n Biscuits,28518,NC
Burwell,US,41.7796,-99.1257,SUBWAY,68823,NE
Bismarck,US,46.8026,-100.7881,QDOBA Mexican Eats,58504,ND
Fargo,US,46.8516,-96.8628,McDonald's,58103,ND
Nebraska City,US,40.6711,-95.8591,Runza,68410,NE
Holdrege,US,40.4368,-99.3818,Runza,68949,NE
Cullowhee,US,35.3096,-83.1843,Chick-fil-A,28723,NC
Cullowhee,US,35.3096,-83.1843,Moe's Southwest Grill,28723,NC
Columbus,US,35.2485,-82.2042,McDonald's,28722,NC
Whittier,US,35.4633,-83.3124,Pizza Hut,28789,NC
Sanford,US,35.4656,-79.154,Pizza Hut,27330,NC
Socorro,US,34.0651,-106.8921,Subway,87801,NM
Farmington,US,36.7666,-108.1502,McDonald's,87401,NM
Hobbs,US,32.7254,-103.1452,Domino's Pizza,88240,NM
Grants,US,35.1284,-107.8269,Taco Bell,87020,NM
Murfreesboro,US,36.442,-77.0917,McDonald's,27855,NC
Morehead City,US,34.7251,-76.7528,Pizza Hut,28557,NC
Kinston,US,35.2707,-77.6053,Pizza Hut,28501,NC
Jefferson,US,36.4203,-81.457,Hardee's,28640,NC
Wilmington,US,34.2356,-77.9478,Slice Of Life,28401,NC
Henderson,US,36.3362,-78.4385,Chick-fil-A,27536,NC
Salisbury,US,35.692,-80.5127,Bojangles' Famous Chicken 'n Biscuits,28147,NC
Salisbury,US,35.6132,-80.5208,Bojangles' Famous Chicken 'n Biscuits,28147,NC
Shelby,US,35.2748,-81.5315,Pizza Hut,28152,NC
Kings Mountain,US,35.2411,-81.3351,KFC,28086,NC
Jacksonville,US,34.7607,-77.418,Mai-Tai Restaurant,28540,NC
Laurinburg,US,34.7482,-79.4864,Pizza Hut,28352,NC
Chapel Hill,US,35.9114,-79.059,Panera Bread,27516,NC
Mebane,US,36.0737,-79.2737,Waffle House,27302,NC
Mebane,US,36.0739,-79.2727,McDonald's,27302,NC
Goldsboro,US,35.3976,-77.9657,Hardee's,27534,NC
Goldsboro,US,35.3972,-77.9657,Waffle House,27534,NC
Dunn,US,35.3164,-78.6274,Cook Out,28334,NC
Angier,US,35.5132,-78.7409,SUBWAY,27501,NC
Rocky Mount,US,35.973,-77.8228,Jersey Mike's Subs,27804,NC
Rocky Mount,US,35.9768,-77.8098,Chick-fil-A,27804,NC
Nashville,US,35.9779,-77.9747,Bojangles' Famous Chicken 'n Biscuits,27856,NC
Tarboro,US,35.8896,-77.5488,Waffle House,27886,NC
Greensboro,US,36.1028,-79.8197,Panera Bread,27408,NC
Greensboro,US,36.1315,-79.7951,Panera Bread,27455,NC
Asheville,US,35.5866,-82.5893,Krispy Kreme,28806,NC
Denver,US,35.5558,-81.0634,KFC,28037,NC
Spring Lake,US,35.1626,-78.9724,Hardee's,28390,NC
Fayetteville,US,35.019,-78.8954,Hardee's,28306,NC
Richfield,US,35.4727,-80.2689,KFC,28137,NC
Kill Devil Hills,US,36.0324,-75.6721,Subway,27948,NC
Wilson,US,35.6981,-77.9478,Jersey Mike's Subs,27893,NC
Wilson,US,35.72,-77.9489,KFC,27893,NC
Superior,US,40.0209,-98.0666,Subway,68978,NE
West Point,US,41.851000000000006,-96.7101,McDonald's,68788,NE
Cameron,US,39.7526,-94.21600000000001,McDonald's,64429,MO
Kennett,US,36.2369,-90.0404,Wendy's,63857,MO
Columbia,US,38.9633,-92.2899,McDonald's,65202,MO
Prentiss,US,31.5893,-89.8747,SUBWAY,39474,MS
Philadelphia,US,32.77,-89.1278,Wendy's,39350,MS
Monticello,US,31.552,-90.1079,Sonic Drive-In,39654,MS
Corinth,US,34.9215,-88.515,Wendy's,38834,MS
Carthage,US,32.7275,-89.5478,Wendy's,39051,MS
Columbus,US,33.6156,-88.4191,Sweet Pepper's Deli,39705-2239,MS
Kingdom City,US,38.9413,-91.9435,McDonald's,65262,MO
Seattle,US,47.613409999999995,-122.321036,Chipotle Mexican Grill,98122,WA
Grenada,US,33.7761,-89.8251,McDonald's,38901,MS
Dillon,US,45.2244,-112.6295,McDonald's,59725,MT
Browning,US,48.5557,-113.0178,Taco John's,59417,MT
Pascagoula,US,30.378,-88.52799999999999,McDonald's,39581,MS
Kodiak,US,57.7908,-152.4066,McDonald's,99615,AK
Fairbanks,US,64.8477,-147.7221,Pizza 4 Less,99701,AK
Seward,US,60.1169,-149.4418,Subway,99664,AK
Hortonville,US,44.335577,-88.633183,Dairy Queen,54944,WI
Lacey,US,46.996305,-122.807073,SUBWAY,98503,WA
Woods Cross,US,40.883904,-111.8984,AW,84087,UT
Tigerville,US,35.068395,-82.368386,Einstein Bros Bagels,29688,SC
Fort Lauderdale,US,26.05901,-80.347243,Dairy Queen,33330,FL
Byrdstown,US,36.560519,-85.166209,Dairy Queen,38549,TN
Batesburg,US,33.907940999999994,-81.535954,Pizza Hut,29006,SC
Clintwood,US,37.149206,-82.467157,Pizza Hut,24228,VA
Albuquerque,US,35.131729,-106.642941,Pizza Hut,87107,NM
Paramount,US,33.874451,-118.15183999999999,KFC,90723,CA
Lancaster,US,39.731674,-82.628827,Sbarro,43130,OH
Seneca Falls,US,42.92405,-76.776084,Burger King,13148,NY
San Diego,US,32.74995,-117.10618999999998,Burger King,92105,CA
Covington,US,33.600378000000006,-83.83488,SONIC Drive In,30014,GA
Salt Lake City,US,40.638822,-111.833533,Subway,84121,UT
King George,US,38.340278000000005,-77.07311800000001,McDonalds,22485,VA
Greensboro,US,36.12543,-79.906501,Taco Bell,27410,NC
Portland,US,45.496097,-122.609305,Subway,97206,OR
Brooklyn,US,40.64946,-73.89179399999999,Taco Bell,11236,NY
Columbus,US,40.060732,-82.964766,Gyro Express,43229,OH
Valparaiso,US,41.458896,-87.063908,Peteys City Grill,46383,IN
Havre de Grace,US,39.553394,-76.100706,McDonalds,21078,MD
Mercedes,US,26.146403,-97.913169,Stars DriveIn,78570,TX
Oklahoma City,US,35.592991,-97.639026,Arbys,73162,OK
Atlanta,US,33.738411,-84.421386,Wendys,30310,GA
Valencia,US,34.417139,-118.558026,Hot Dog on a Stick,91355,CA
Sulphur,US,30.237090000000002,-93.356575,SONIC Drive In,70663,LA
Danville,US,36.610732,-79.406262,Papa Johns Pizza,24540,VA
Everett,US,47.920735,-122.229855,Jack in the Box,98208,WA
Allentown,US,40.636009,-75.43641600000001,SONIC Drive In,18109,PA
Enterprise,US,31.32725,-85.83744300000001,Panda Express,36330,AL
Portage,US,42.2305,-85.5902,Panera Bread,49002,MI
Pontiac,US,42.620309999999996,-83.24919,Taco Bell,48341,MI
Ann Arbor,US,42.284725,-83.83849599999999,Burger King,48103,MI
Tuscaloosa,US,33.206109000000005,-87.50499599999999,Church's Chicken,35404,AL
Florence,US,34.8001,-87.676,Jimmy John's,35630,AL
Albertville,US,34.27301,-86.19966,Pizza Hut,35950,AL
Jackson,US,31.53432,-87.89021,Pizza Hut,36545,AL
Lake Elsinore,US,33.6636,-117.2985,In-N-Out Burger,92532,CA
Denver,US,39.710231,-105.02506499999998,Taco Bell,80219,CO
Honolulu,US,21.353172,-157.92693,Jack in the Box,96818,HI
Glendale,US,33.50946163,-112.27196119999999,Culver's,85305,AZ
Toledo,US,41.692834000000005,-83.56481600000001,Rudys Hot Dog,43612,OH
Vancouver,US,45.674595000000004,-122.66334499999999,Panera Bread,98665,WA
Sacramento,US,38.480682,-121.51689099999999,zpizza,95831,CA
Birmingham,US,33.414658,-86.805401,Waffle House,35216,AL
Long Beach,US,33.753783,-118.108469,Five Guys,90803,CA
Broomall,US,39.981111,-75.356835,Quiznos Sub,19008,PA
Dallas,US,32.883455,-96.758498,Subway,75231,TX
San Diego,US,32.901584,-117.188381,Wendys,92121,CA
Richland Center,US,43.320949,-90.377124,Foxs Pizza Den,53581,WI
De Smet,US,44.382877,-97.552251,Dairy Queen,57231,SD
Calimesa,US,33.994019,-117.058108,Taco Bell,92320,CA
Kennewick,US,46.206559000000006,-119.129325,Pizza Hut,99336,WA
Arab,US,34.32007,-86.503504,Midas Burger,35016,AL
Washington,US,37.129338,-113.518924,SONIC Drive In,84780,UT
Loveland,US,40.437862,-105.077937,Sonic DriveIn,80538,CO
Albemarle,US,35.387888000000004,-80.19445400000001,Orange Julius,28001,NC
Renton,US,47.504227,-122.159714,McDonalds,98059,WA
Concord,US,37.953464000000004,-122.043851,Wendys,94520,CA
Bluffton,US,40.747553,-85.168839,Burger King,46714,IN
Elk Grove Village,US,42.021817,-87.95719100000001,McDonalds,60007,IL
Huntington,US,40.874543,-73.42505600000001,Burger King,11743,NY
Aurora,US,41.710888,-88.25355,Subway,60502,IL
Durham,US,35.964943,-78.958928,ChickfilA,27707,NC
Mason,US,39.320848,-84.313491,Bob Evans,45040,OH
Lexington,US,38.040226000000004,-84.428291,Raising Canes Chicken Fingers,40509,KY
Kalispell,US,48.199944,-114.33241699999999,McDonalds,59901,MT
Ashville,US,39.719525,-82.98733399999999,Dairy Queen,43103,OH
South Point,US,38.451758,-82.59382099999999,Leos Carryout,45680,OH
Baltimore,US,39.270990000000005,-76.602938,Subway,21230,MD
Reynoldsburg,US,39.954855,-82.80648599999999,SUBWAY,43068,OH
Olympia,US,47.000254,-122.91004099999999,Taco Bell,98501,WA
Ocala,US,29.158226000000003,-82.17771,Wendys,34474,FL
Richmond,US,37.538467,-77.52109899999999,McDonalds,23225,VA
Cleveland,US,41.425269,-81.735596,Rocknes,44144,OH
Romulus,US,42.238069,-83.327191,Checkers,48174,MI
Bellevue,US,47.577635,-122.13759099999999,Pizza Hut,98006,WA
Highland,US,38.749345,-89.681665,Hardees Red Burrito,62249,IL
Zelienople,US,40.7979,-80.1319,Fox's Pizza Den,16063,PA
Cincinnati,US,39.2917,-84.3935,Wendy's,45241,OH
Northfield,US,41.3428,-81.5291,Mr Hero,44067,OH
Toledo,US,41.7149,-83.6243,Subway,43623,OH
Cleveland,US,41.4825,-81.7067,Wendy's,44113,OH
Advance,US,36.0089,-80.4438,Subway,27006,NC
Cornelius,US,35.484,-80.878,Jersey Mike's Subs,28031,NC
Charlotte,US,35.275,-80.7939,Taco Bell,28213,NC
Mansfield,US,40.7776,-82.5136,Subway,44902,OH
Reynoldsburg,US,39.9563,-82.80799999999999,Jade's Chinese Restaurant,43068,OH
Cleveland,US,41.4641,-81.5836,Rally's,44120,OH
Cleveland,US,41.4511,-81.8018,Rally's,44111,OH
Pittsboro,US,35.7456,-79.1684,SUBWAY,27312,NC
Charlotte,US,35.1996,-80.9329,Chick-fil-A,28208,NC
Columbus,US,39.9559,-82.88,Pizza Hut,43213,OH
Columbus,US,40.0663,-83.0926,Taco Bell,43235,OH
Medina,US,41.1522,-81.8641,Burger King,44256,OH
Beachwood,US,41.463,-81.4849,Firehouse Subs,44122,OH
Greensboro,US,36.068000000000005,-79.8055,Jimmy John's,27403,NC
Charlotte,US,35.1125,-80.9206,Jack in the Box,28273,NC
Raleigh,US,35.7442,-78.7366,Domino's Pizza,27606,NC
Grand Island,US,40.8999,-98.3394,Taco Bell,68801,NE
Spencerville,US,40.7085,-84.3531,Subway,45887,OH
Newcomerstown,US,40.2702,-81.6105,Chilly Willy's,43832,OH
Waverly,US,39.1879,-82.9795,Krispy Krunchy Chicken,45690,OH
Youngstown,US,40.99,-80.6332,Pizza Hut,44514,OH
Akron,US,41.0744,-81.5167,Dairy Queen,44325,OH
Columbus,US,40.1116,-83.0899,McDonald's,43235,OH
Columbus,US,40.0267,-82.8659,Moe's Southwest Grill,43230,OH
Amherst,US,41.3775,-82.2246,Burger King,44001,OH
Seville,US,41.0303,-81.9081,McDonald's,44273,OH
Nags Head,US,35.9174,-75.6063,Dairy Queen,27959,NC
Durham,US,35.9633,-78.9736,Chick-fil-A,27707,NC
Durham,US,36.0077,-78.9223,Jimmy John's,27705,NC
Wake Forest,US,35.9804,-78.5401,Pizza Hut,27587,NC
